ndvi,rainfall,temperature,urban_index,cause
0.21117694737486237,1233.9540261994046,25.717446315278977,0.5293002015749567,urban_expansion
0.2992484188375957,795.3358456694704,27.266035430286514,0.5488521869883274,drought
0.583853801323228,820.4227980478562,30.06891283367138,0.5138744643382428,healthy
0.5456072797488045,1443.8105972711367,24.746651225077652,0.2396455193941667,soil_degradation
0.7934907802982527,1346.8439059765406,31.636847648232802,0.45305872469177644,healthy
0.7099313221540331,1131.117308434467,30.134721047468688,0.31877457748957994,healthy
0.554936496089344,647.4168113540788,25.46172557688063,0.38688489685054195,healthy
0.418592247821854,1404.5462278091206,27.379189513620638,0.20614680521367126,soil_degradation
0.7750884377921596,876.3696467714119,32.810226560244615,0.538565156158784,healthy
0.32312861923323094,1365.3223105952927,34.10021077072649,0.14950263912426084,deforestation
0.5737535779117336,794.3457013574573,30.8642109848968,0.14133013520393714,healthy
0.4067742406951775,827.7180036216117,28.529372075962957,0.15157682927019153,soil_degradation
0.7649658183977153,1020.0070864524708,24.339332001105948,0.45633766087383476,healthy
0.48240345676995483,882.1438465746076,32.22018037188606,0.4833573897346658,urban_expansion
0.7372850124969217,918.2702868249046,29.551492356033574,0.5789031360142938,healthy
0.4773291344308203,816.9932992108265,34.36576001564208,0.2919022347682634,soil_degradation
0.6902531617210088,861.9448535529247,33.626127524681046,0.4449043316509561,healthy
0.27274049787974297,988.700707199335,31.512968896386123,0.42909663966996636,deforestation
0.7295748610430548,847.0597399699485,28.562442545148155,0.13218639933816748,healthy
0.7133612382694927,1390.0058721026082,34.13223972100716,0.595597585047232,healthy
0.5015446863518955,1141.9906232998062,34.627051933981036,0.49231471431861196,urban_expansion
0.7994956093654884,775.8947975132113,30.032851602975324,0.26535241541616084,healthy
0.2552833305651394,875.4762476298246,33.804802747616115,0.5739410612965113,urban_expansion
0.2601464388623065,1434.53503525816,31.967057925861592,0.42429098889750205,deforestation
0.2220310575593426,950.8095463789734,28.79921080136879,0.2660447848039701,deforestation
0.4792420250344763,863.0335956875612,32.26138359190255,0.18411537311850976,soil_degradation
0.4051845316361047,1395.958663701887,31.09410840459816,0.1157869256746599,soil_degradation
0.6463313181624231,1147.8130619484286,26.97161228671673,0.5993229992157357,healthy
0.2775282161755037,779.6506239926119,30.756716764648786,0.18494008959210648,drought
0.7143193036740987,765.1727694635755,27.695843074751096,0.21854538028070994,healthy
0.4142917414337869,1261.4785387299958,25.990085968597995,0.15210183859235402,soil_degradation
0.2453873095437864,992.4425913617263,28.71682220914368,0.11341323898217567,deforestation
0.3885464088918671,1304.8728574959923,31.185179523933265,0.5150128217453174,urban_expansion
0.3428300830932288,728.5735119251816,28.929980631556216,0.4336470917057772,drought
0.7060325066968038,964.3449797954888,28.971006940799395,0.13045533128880846,healthy
0.6902777159871128,781.9156455928651,28.14942161422475,0.45149326519620536,healthy
0.2628634036883745,1201.1293846945805,29.79937671199972,0.23405810169950794,deforestation
0.7400453693298603,1147.4502100772038,28.73192643214756,0.41513672706867555,healthy
0.4879951626169483,768.9848995991383,25.512286871065587,0.49052171751396867,urban_expansion
0.5323843642106392,1492.9418060430771,30.53973790978431,0.5074981448091872,urban_expansion
0.2094908295886746,1171.7605250546912,29.872033393341788,0.32666298753641876,deforestation
0.5945008197152547,616.8030781599285,30.153405914051948,0.1433395112707048,healthy
0.676388595199847,1245.8178169929727,33.23070538678932,0.26991519393014607,healthy
0.42003622114195427,1252.8699013284056,25.980989615598986,0.3208266523368708,soil_degradation
0.5921885721919792,1221.345819045795,25.13788857583075,0.1937029438177524,healthy
0.4931831884160255,706.2189353192289,34.14914953069371,0.13262465833043244,soil_degradation
0.6800784123294719,707.8440929330599,25.01602762240757,0.2529913642572865,healthy
0.4832381436906416,1123.4782061001229,28.362524499788954,0.18627141774938957,soil_degradation
0.7913507297574527,1348.2968715798308,25.942048285866843,0.28255918681306313,healthy
0.28543080424335554,817.2248761625026,26.555305824802506,0.39777299809992683,deforestation
0.48970521282650153,705.6315750283144,33.43107339601301,0.437619531449014,soil_degradation
0.29722851856191757,1045.7165624451009,32.54164417978875,0.1504552641018053,deforestation
0.6581943692018054,756.1384658284293,27.341850695909173,0.5530615716126642,healthy
0.31949115821109175,1227.8342385598291,29.575758586081044,0.44376226932835783,deforestation
0.4453615945614916,1423.4554448330953,32.96830161676358,0.46300284095129296,urban_expansion
0.421637069764178,1234.9174604124769,25.92471292532508,0.2822390690782294,soil_degradation
0.4734392336825928,913.9591332568946,29.740403233205285,0.1520632954540693,soil_degradation
0.28714933944140886,1306.220328274947,33.74928214355758,0.4976687061861198,urban_expansion
0.5387305142811579,1189.1114144473447,26.210150976131313,0.2178564592874254,soil_degradation
0.6542912149282449,1134.3407134849801,29.853159779532184,0.4594998574349768,healthy
0.7119874696682029,959.7556271640174,34.8639505347556,0.22995416370600655,healthy
0.3920906954306216,1397.873801753584,25.61394568001419,0.3222358503335835,deforestation
0.36997408978267765,771.7522669680669,34.310779703260394,0.47731469746332045,urban_expansion
0.3387980293031311,1168.0693324045642,24.968311718617947,0.28655810204384236,deforestation
0.4522299235670272,979.0550844726079,34.07758245912352,0.4454570517042813,soil_degradation
0.6896789242333216,941.415303759055,27.24400514082878,0.33526053077579954,healthy
0.2652691248566982,1200.4316229883286,24.895397339506882,0.4878525092995958,urban_expansion
0.658404844100567,848.8749337618805,26.177805386359818,0.2252296921337644,healthy
0.25191270402817767,870.1517949173528,29.585124449569374,0.1662516247818829,deforestation
0.2360084289416515,665.9663785039323,31.52800763693564,0.4246218286997635,drought
0.7446744823914957,1269.484557991188,34.33543477186879,0.16764042091640638,healthy
0.6084966731454887,1192.151657358565,28.544398676609454,0.2578764982603684,healthy
0.7704007427051627,1284.9452604947564,27.314898812543216,0.2174286087244345,healthy
0.5997176756255838,815.6461637291738,29.899832725838472,0.21990714684210907,healthy
0.7558349529237034,904.3101543098417,31.938066221508784,0.10569885907920898,healthy
0.288389412395141,1144.699363433974,31.04940587139283,0.46157181235275613,urban_expansion
0.2162882634194968,1466.4302394199844,24.736675498331387,0.16092384493028464,deforestation
0.3498950714810181,1335.3208475911106,33.75664675989067,0.40391766839180776,deforestation
0.6027775714385628,1245.0441205693105,25.975175596571848,0.31128045831187645,healthy
0.5750250990638845,1063.454991721323,31.447240747186356,0.49201510444088536,healthy
0.43118334828273297,1120.5809459896866,34.03688102093426,0.1756936435537135,soil_degradation
0.32434815086084434,959.5606447335738,25.76759557441404,0.5984229636438061,urban_expansion
0.6158880275857379,846.6209479272652,32.25023284463386,0.2867735959701371,healthy
0.7930036731309666,1394.5493557607583,25.640109912010466,0.5867345196148152,healthy
0.553113921633642,850.5043276067568,33.6141818503872,0.10899971126983785,healthy
0.6035818911505959,1477.3273396767067,27.238721020963972,0.30129975502143824,healthy
0.3336940179956661,1079.0631223002424,31.24659913298326,0.577914649530642,urban_expansion
0.28952570710130304,1136.47893201842,32.47716144824534,0.35536645025163627,deforestation
0.40559805594054665,1150.7125496428507,34.50584572209749,0.4914607487929994,urban_expansion
0.763337477359401,610.2596484529053,25.74365024545907,0.24935503289675873,healthy
0.5768426073357324,1492.6768896320102,24.08932645023996,0.5721996821978225,healthy
0.3726185485298542,1105.7922941128222,34.72243176628675,0.22884110930160664,deforestation
0.7909586965632305,751.4383491104602,29.01001557131394,0.41207288491810534,healthy
0.5216972880951316,715.9020096245889,25.24910344241564,0.19917532867439489,soil_degradation
0.44111489293948636,1300.8071683925864,30.25373120704548,0.580051099873084,urban_expansion
0.731701313149286,1303.9551170486434,24.20202612172176,0.2098370958568431,healthy
0.3003671683954814,1213.0638290106417,30.279997917867824,0.16941317432958466,deforestation
0.7890768305809799,786.2090459773685,26.409423003043244,0.42777317234200374,healthy
0.3074609720234486,1453.9518300202828,33.11408409570512,0.5694815139798375,urban_expansion
0.3799684159635126,821.9860662383459,31.480101574374387,0.11988554380683883,deforestation
0.6527096725154999,1138.6602040518849,26.953890434256323,0.5781850148508093,healthy
0.6432051473457177,1307.2151475764945,26.34853536627041,0.49431292031023255,healthy
0.6490917625347259,722.0812888357436,27.05534868294308,0.21289563806765585,healthy
0.7946908805762853,641.9625682221615,32.46920773755778,0.3520572342376085,healthy
0.3984432318646677,1141.645384725164,31.074138030709236,0.5209368929331211,urban_expansion
0.3786354999202646,830.4531508332999,34.833340090085855,0.3731941014869943,deforestation
0.5779094166632212,866.0909101455552,29.70321530181657,0.24198044553114392,healthy
0.7008896899181847,727.5344465854072,26.900318893098532,0.3402589639506728,healthy
0.3154594697728582,1021.3511119909847,30.827988052134057,0.5569955302603891,urban_expansion
0.36768884648775113,845.8871687906445,29.819539472377887,0.2850385868729317,deforestation
0.3295625223553671,1375.4241134272631,31.587503204494205,0.2783824575829671,deforestation
0.4180818130963057,757.6718045368395,30.054808141462445,0.32738662889902204,soil_degradation
0.6070291812110484,722.910647339884,27.743255611647385,0.5040209828865364,healthy
0.394099877468156,621.6376602238873,28.52948717372072,0.3425503104210784,deforestation
0.3382811589616169,1053.7365058685443,33.74495925168099,0.5224367998718502,urban_expansion
0.6464850941184062,1330.437207856842,32.26308139585234,0.5850209584420861,healthy
0.36190051781952215,1400.1198388133294,26.787324664324487,0.13105920643542293,deforestation
0.5427035366255641,628.8171504541511,33.47431945273794,0.3957844012571815,soil_degradation
0.42942871051469517,1319.357246778548,26.332578331324093,0.1599578377397788,soil_degradation
0.7735125376519476,1323.7513290008028,34.84506808125599,0.5571991641809887,healthy
0.7254281186003477,1249.4605152773759,26.12655330961685,0.20210323745398748,healthy
0.3369161850402277,1369.109033604957,30.959459992269565,0.45979158754034033,urban_expansion
0.5327904262433365,626.679012312342,27.750461810243767,0.19426513165615486,soil_degradation
0.390009816947395,1040.42084518484,30.625110371433486,0.34504915206916875,deforestation
0.4185081296139216,650.1642107948971,28.520360601413817,0.1917232236818894,soil_degradation
0.6231086483213721,1210.968675380134,30.306089121228073,0.40520832371631876,healthy
0.30232943317670624,841.8569837367231,31.25037322087147,0.5162614487645476,urban_expansion
0.46757592789325947,1440.3610043938843,25.401198821712853,0.573125120875797,urban_expansion
0.39554001563797203,1351.328148102948,24.224605869781154,0.4071695998652043,deforestation
0.45297952789607326,1384.1196525959454,28.827743931257917,0.37113715911382394,soil_degradation
0.21362856173279443,828.1254263097541,33.29289276243464,0.4681485300162417,urban_expansion
0.3938306969194847,810.6167926227611,24.127669766606587,0.2898911143522652,deforestation
0.7432196384936782,1100.417795529608,33.6115854144545,0.21572786236962974,healthy
0.42087821088582866,630.4411710345084,32.70155682539121,0.2829614645429098,soil_degradation
0.7372931779548191,967.7897356259898,32.46042358583777,0.18999565625252265,healthy
0.27700673688595434,1184.6129617125794,25.061997694111227,0.579301783518517,urban_expansion
0.32026541367795464,600.9703745188801,28.408373980631183,0.4255480863948581,drought
0.23536686755438208,799.6416805099849,34.307557481249596,0.24882115263197843,drought
0.2314309000366646,832.7092709013962,26.96941624133801,0.29178449915814186,deforestation
0.388109455836395,748.358818206656,31.919025639550668,0.36261896137308636,deforestation
0.23476194718286925,875.5923104748806,34.744071786077484,0.47274551782568874,urban_expansion
0.6273216462297904,837.5026119715181,27.59220449889097,0.4977148087090213,healthy
0.5494574854696976,611.0045225224189,34.11571674832969,0.18703738854534654,soil_degradation
0.5382152846009911,674.0642971259375,32.198861985604815,0.11486794245790052,soil_degradation
0.7712251519666571,1478.0490635030742,31.855085823003815,0.568431857431005,healthy
0.44617935343539417,756.7550590535714,33.474306624713726,0.1237868576637198,soil_degradation
0.5835189088396363,1164.4732624948424,24.60540576213304,0.4253159884805082,healthy
0.6097493952752602,848.5507921387542,33.46851254320272,0.20900866236945395,healthy
0.3286701135999686,896.7268498427388,33.00907129056952,0.18288023475151657,deforestation
0.698445609118973,868.02013014682,32.89609421334548,0.2409689621868619,healthy
0.5203891929881754,1028.2488099974598,29.380354375397573,0.19729027005677494,soil_degradation
0.46304518695108965,751.4331163271786,28.4098507531682,0.4293558989706069,soil_degradation
0.2906657227955779,1219.2046498825925,26.66383569245193,0.25488026824376475,deforestation
0.5573524861492776,709.4830979658904,24.173020753820076,0.28789132342428514,healthy
0.474289479767763,607.2297292158569,30.902075088173227,0.12296556211144635,soil_degradation
0.6525949227905845,1208.447145733254,27.59949131391341,0.24584646527228946,healthy
0.37594661257727024,1474.2584518594708,27.60348679406948,0.45177297866869326,urban_expansion
0.531676908287904,1146.3683153840084,24.63897712814036,0.28613008902692294,soil_degradation
0.7609435156439095,650.3881454717085,25.619387083049183,0.5693141805887495,healthy
0.4100075957839209,781.029802263681,33.11306361430677,0.48366896830923856,urban_expansion
0.6421134130673403,844.825422502691,28.95525622012839,0.4853549845916081,healthy
0.5504870629441507,1412.247516205951,30.574321324100186,0.4493773796439291,healthy
0.4342091868233224,1325.648996171883,29.86001256085759,0.3296211744317432,soil_degradation
0.22349917041804343,1473.6505820927819,28.067068668721742,0.543175499679843,urban_expansion
0.6881730043177259,863.7335388769357,25.831212128092126,0.246800518035964,healthy
0.38667480204104376,1418.205745423813,27.285410294620927,0.23459770252237575,deforestation
0.7710827855912017,981.7652114031,32.2505241208337,0.5584355287565865,healthy
0.3850340534048005,676.9869245491354,28.726048347016693,0.3273889352429099,deforestation
0.38798521649575424,1031.713459596327,33.51808724354309,0.3525215833072419,deforestation
0.6273607292458487,1139.0826241837826,30.041116087062854,0.19074835761030937,healthy
0.21682877375093793,932.7437291004561,34.319190681367104,0.3136669432540957,deforestation
0.3685654423511683,1263.2582924267624,33.8238008240358,0.21852455237398996,deforestation
0.7160577564404853,1311.0524952113537,27.35313558051687,0.3353808119836381,healthy
0.6716192329532836,630.6620316186674,33.958653063049624,0.227949293539817,healthy
0.2700187985238187,748.119036293721,28.664086601572215,0.4605299520080184,drought
0.22619888740467986,992.6324728901211,25.64207418785376,0.30227838904804527,deforestation
0.7525306497211668,1154.9834748301428,31.43704430839997,0.557070789739318,healthy
0.5994196800496835,956.2349668819506,30.957877905011475,0.17941348269748839,healthy
0.4980615944197247,802.0531065585747,30.28863464295049,0.5047823206720695,urban_expansion
0.560242868181126,1440.8409808499905,24.171589073582638,0.3720285706068024,healthy
0.6692016556204187,1460.5151039734285,30.31343377791849,0.5988584633485419,healthy
0.7308024155643307,1281.738931217381,28.486219887083813,0.12366023784991517,healthy
0.7042848154738546,665.8419824018009,31.2352158850654,0.12993789445691598,healthy
0.5809414958806216,1184.1037833401533,28.095353502872364,0.5949648192147499,healthy
0.283207328255043,1444.5141066952974,29.545054208299817,0.15758014605833356,deforestation
0.6844327809280241,1172.954309014298,34.613866905070424,0.14468631274372637,healthy
0.5605346695734352,1247.291951033798,34.03104470823605,0.16752734074320622,healthy
0.5843026958320949,934.6747080390146,25.28723004673976,0.5069179715299603,healthy
0.335113158508225,620.7928609161542,34.68561649031784,0.4758669521535174,drought
0.7436456245145155,1311.2031366414863,27.904541873020992,0.3835516395934312,healthy
0.7897270700270813,624.6677288547972,27.668171800112482,0.23181539347566907,healthy
0.5005467889887933,1467.3864187569884,27.30330771756684,0.5787180519171324,urban_expansion
0.479379275070666,1209.8807604743756,27.508450409539634,0.30891184903164115,soil_degradation
0.7990964803403438,1300.5226365259596,32.63937314216887,0.32163129775399,healthy
0.42084964194096747,611.5165096737111,26.717692864125272,0.2273524978015908,soil_degradation
0.463090812849248,1416.7185178916295,30.678328648992093,0.3457326649544836,soil_degradation
0.4797818538722083,1137.9513323836072,28.672437003750264,0.32093715600981987,soil_degradation
0.6194787698640665,875.5431736421848,25.0939503868798,0.49407681019861815,healthy
0.6693642884516664,1053.0678887586812,32.04217328081755,0.30318651589374124,healthy
0.36053762956374824,933.970193519212,33.82256036520025,0.40304877820578655,deforestation
0.694541000550337,877.4376213330537,32.88149714179461,0.22395787271339182,healthy
0.44931917977517105,634.9049024765849,28.12246591437356,0.545521396690255,urban_expansion
0.6158646059512967,799.7707116526501,24.321882898954364,0.31592786255323024,healthy
0.7537089450090719,1054.7553167640972,33.25874947182293,0.48416528736708686,healthy
0.23704874317808028,1353.1838509524111,25.08877677870219,0.2763836816859422,deforestation
0.4685479352499295,704.2582191980785,32.71881372905981,0.20932944688400948,soil_degradation
0.531891905045395,611.7875457214093,29.060711165844598,0.3541437992160057,soil_degradation
0.6988970357989845,1476.135629702068,24.603675226948322,0.13709301341140348,healthy
0.3846182020979595,841.0203221121188,25.175980116735477,0.4842334875020784,urban_expansion
0.7337167225016894,989.2921440366836,26.07535281757366,0.4217364224096656,healthy
0.6119071526498508,1280.442966137597,28.201408954018625,0.5383331344570478,healthy
0.4084188423525557,764.5567489873001,29.282002287945613,0.35590329979579627,soil_degradation
0.2903080019116371,706.7061621762884,30.135512221275874,0.562222424239442,drought
0.41653132183073516,768.8971575818229,29.420390717595268,0.2795091107659744,soil_degradation
0.41498028371241186,1184.3037506958362,29.923096893272362,0.35203346919543,soil_degradation
0.3146104274976159,738.8159471578235,34.77510657929946,0.4385138322002726,drought
0.7146132201003415,1423.002345529976,24.53777755317999,0.552378081886977,healthy
0.3051932062907462,638.0144675488568,25.783410165202717,0.23141124537159077,drought
0.663933258721954,867.108553017019,24.29011221167388,0.23223235988330346,healthy
0.33211005743141153,1485.1158760654116,32.95767438617895,0.4489934134348469,deforestation
0.3047877187117743,666.8423972984358,28.619596184775098,0.5845820537803271,drought
0.7173517349585155,772.7741138109016,30.136601578094833,0.18454743220196154,healthy
0.33717194875122913,622.1317660647378,28.42595345210618,0.4792378254732187,drought
0.7430070636491892,726.4435669212037,25.761155202678236,0.3242353679051252,healthy
0.6579792908010145,977.918922880511,27.528622183721776,0.5835633687090127,healthy
0.284835649603595,690.0266103208908,30.503007126127503,0.3801552388398547,drought
0.5269554446270404,977.2644080580274,25.96707251559102,0.28764764789749275,soil_degradation
0.4583174792771541,756.5799240560897,33.76404671975406,0.2757826425323393,soil_degradation
0.4639305572527756,971.24375863294,27.6741892494537,0.22243663184797904,soil_degradation
0.29653786479334937,1325.57379903216,34.278833896612944,0.5649094749589536,urban_expansion
0.5477633483161355,1203.8722786305552,33.32175364495444,0.5924705670920758,urban_expansion
0.3784620623637216,1438.4580506525076,27.60192887722095,0.10873570878265001,deforestation
0.32487322660451046,1382.349554544132,26.302401310180304,0.3081266699397198,deforestation
0.6707198215000976,1266.315521880991,29.574558335780353,0.22028420423284525,healthy
0.7806890803048749,1487.3541229247323,29.045782154322165,0.10300532527866832,healthy
0.5330537136084634,1027.5224677823162,30.441616858023153,0.37328824329824195,soil_degradation
0.7680050134084484,1155.4286895234684,31.88657986190368,0.5705813579486722,healthy
0.558935183480407,1309.356581415344,33.154337406979536,0.4669419489879112,healthy
0.23690085020440044,1431.4689283942985,30.893753068296096,0.40451890780203426,deforestation
0.21175220944486844,1060.725577839304,27.710852867871004,0.36490510503104057,deforestation
0.4451419169820202,859.3251831930625,27.44744949025499,0.12403455276487332,soil_degradation
0.44692931248059586,1147.0787300407792,26.578386529125225,0.1891506145179274,soil_degradation
0.22475040148216313,919.2271060076489,34.790596799889045,0.1082576098782119,deforestation
0.3193592396698127,743.544940458628,27.012374460584994,0.43623833138520884,drought
0.6888102133137415,805.3783375729673,33.14499478005966,0.42973906622898506,healthy
0.2288946882834377,948.0473812563442,34.89802810420865,0.36524054099098613,deforestation
0.5909032435130525,734.0856863996364,34.27506560683736,0.3059854865878111,healthy
0.7614836284017694,1020.7399853651749,30.460826353397497,0.22030267789869548,healthy
0.5184674339429971,1131.8860149844386,32.66500096968159,0.5833847475055343,urban_expansion
0.45877806067615867,1125.352368799103,31.620215110367692,0.5021022656556322,urban_expansion
0.33756888238296356,975.3205993771719,33.290794353666925,0.35232639379710284,deforestation
0.6379392928044612,1372.8986836770473,30.073498240648206,0.5108755101995299,healthy
0.3317780190447654,1310.2492878002545,30.179364650144855,0.4661841882747878,urban_expansion
0.27058737167834673,1033.5196195709052,27.85931686947803,0.11998389110799065,deforestation
0.3080394205511528,1178.850941617502,28.49365868483845,0.5071694544931855,urban_expansion
0.28037154259780417,893.5818267820073,28.248502379839948,0.39794988884572047,deforestation
0.4108271404762061,711.3371376091313,28.58619635646847,0.28916006290208995,soil_degradation
0.22792683295262306,871.1699939253235,34.08133829313766,0.5433925103543572,urban_expansion
0.45827052413087854,1091.6908284260667,31.183783746357605,0.12501868494202925,soil_degradation
0.7019160694474327,644.574545641394,24.51079615239352,0.20187490211540768,healthy
0.7759749394967876,1184.0764773855885,28.463149702209037,0.3669061984237697,healthy
0.44646069514925535,1314.287039716694,33.4480154582859,0.42522397076845764,soil_degradation
0.7599584562212882,719.9574900206661,25.77430426814903,0.11417154735788246,healthy
0.5891067218304453,1372.8349653091946,25.13611323243816,0.2192831845594336,healthy
0.5453835348641898,1309.305891511563,24.14120577751191,0.49729773677065414,urban_expansion
0.6620813985273359,1178.4819828979105,32.90155117611818,0.11444467690602425,healthy
0.7960805065461345,776.5248159947677,33.603984796189806,0.46301574711619387,healthy
0.6988049157192558,1224.06575793908,34.26598655645666,0.2791377983900386,healthy
0.28117041875179827,1454.5813865703144,34.31357585282128,0.5635679534776972,urban_expansion
0.7073084136174912,1468.091576179004,32.94531526209405,0.41423868560106913,healthy
0.614924635749964,851.4580183693022,32.36725317812825,0.10555039437592958,healthy
0.35045036949800323,1187.7107812503164,25.752033282810512,0.3150324680332337,deforestation
0.26970943533028163,893.0576630049709,32.19915617089273,0.4023928448608589,deforestation
